#{"t_start": 1759916674.239432, "env_id": "None"}
r,l,t
1000.154075,500,7686.604633
1117.456208,500,7687.488991
1036.440655,500,7691.976909
1036.792093,500,7692.881035
1376.686253,500,7695.363476
1000.212408,500,7696.273128
1376.707773,500,7697.184697
1117.574972,500,7698.099037
1036.435316,500,7700.606248
1000.206198,500,7701.508804
1036.629893,500,7702.385931
1376.709766,500,7703.27772
1117.548997,500,7705.751955
1036.510368,500,7706.657361
1117.542692,500,7707.543607
1376.61033,500,7708.43456
1376.646955,500,7710.907284
1036.806525,500,7711.832384
1117.56514,500,7712.706902
1117.57741,500,7713.598511
1117.334568,500,7716.119457
1117.370571,500,7717.04006
1376.678329,500,7717.918107
1036.825387,500,7718.806201
1376.702577,500,7721.29248
1000.21816,500,7722.214816
1117.578742,500,7723.105865
1036.812557,500,7727.60043
1000.218835,500,7728.483181
1000.212195,500,7730.99235
1117.380586,500,7731.885984
1036.630526,500,7732.797362
1036.839284,500,7733.693623
1376.596471,500,7736.182839
1036.7552,500,7737.068944
1376.693078,500,7737.96785
1000.227626,500,7738.850191
1117.580261,500,7741.395646
1376.663634,500,7742.269811
1117.573474,500,7743.182003
1117.573545,500,7744.08011
1000.200983,500,7746.622704
1117.575171,500,7747.51077
1000.210109,500,7748.42745
1000.226114,500,7749.339018
1000.198696,500,7751.870964
1036.75708,500,7752.754466
1117.596173,500,7753.691205
1376.678273,500,7754.618481
1117.541887,500,7757.177113
1376.697782,500,7758.077773
1117.599312,500,7758.97092
1000.225716,500,7763.450788
1000.241688,500,7765.976038
1117.599115,500,7766.855554
1117.600388,500,7767.763513
1117.597346,500,7768.696429
1036.825667,500,7771.235464
1000.236315,500,7772.125098
1117.600009,500,7773.032815
1036.799032,500,7773.953303
1376.704743,500,7776.496597
1376.663508,500,7777.400932
1376.70891,500,7778.321134
1036.812619,500,7779.238821
1036.249182,500,7781.73808
1036.812335,500,7782.642818
1000.191207,500,7783.575613
1376.709641,500,7784.493135
1036.783669,500,7785.443093
1376.622236,500,7787.96938
1376.686279,500,7788.873541
1376.595322,500,7789.762433
1376.635668,500,7790.709483
1117.556185,500,7793.296944
1376.634733,500,7794.212529
1117.5497,500,7798.692115
1036.833674,500,7799.646998
1036.798694,500,7802.144021
1000.070248,500,7803.046217
1376.698759,500,7803.92718
1376.685695,500,7804.821594
1036.324273,500,7807.378543
1117.522322,500,7808.276489
1117.573878,500,7809.156429
1000.066778,500,7810.079979
1000.11438,500,7812.614469
1117.587764,500,7813.526691
1376.705763,500,7814.411246
1376.688547,500,7815.297073
1117.580395,500,7817.85494
1036.409468,500,7818.747697
1376.625014,500,7819.625839
1036.824062,500,7820.524984
1376.706021,500,7823.109162
1117.592098,500,7824.014276
1117.561328,500,7824.887637
1117.576421,500,7825.7799
1000.191245,500,7828.267716
1036.833093,500,7829.16372
1036.583637,500,7830.0428
1376.709472,500,7834.536752
1000.203299,500,7837.052852
1000.223548,500,7837.963658
1376.661263,500,7838.849847
1000.209591,500,7839.740878
1376.612453,500,7842.237669
1376.709221,500,7843.125275
1036.793449,500,7844.010838
1376.703585,500,7844.919359
1036.561849,500,7845.814951
1376.709315,500,7848.380125
1376.678319,500,7849.259537
1000.218325,500,7850.150302
1376.625155,500,7851.028733
1117.596969,500,7853.603533
1000.229261,500,7854.483435
1376.703588,500,7855.367689
1000.23676,500,7856.265846
1376.611215,500,7858.885211
1376.703382,500,7859.766711
1117.390854,500,7860.692804
1036.754243,500,7861.583305
1036.722149,500,7864.228734
1000.20853,500,7865.120551
1376.708837,500,7866.014739
1117.599326,500,7870.482104
1000.242181,500,7873.130996
1376.608306,500,7874.009847
1036.829079,500,7874.918833
1117.573702,500,7875.805617
1117.422258,500,7878.750416
1376.704678,500,7879.649642
1117.592292,500,7880.551018
1000.244097,500,7881.449636
1036.514459,500,7884.329906
1000.233138,500,7885.226082
1000.208928,500,7886.157803
1036.309181,500,7887.103853
1036.727931,500,7889.827486
1036.248861,500,7890.726991
1117.513467,500,7891.611335
1000.24365,500,7892.48675
1036.459035,500,7895.259967
1036.793751,500,7896.164683
1036.810851,500,7897.098626
1117.597194,500,7898.02789
1117.598115,500,7900.557373
1036.668702,500,7901.460778
1376.643982,500,7902.393702
1376.697598,500,7906.868539
1036.41642,500,7909.381267
1036.699792,500,7910.275884
1036.834931,500,7911.191506
1376.625052,500,7912.07113
1000.232967,500,7912.969616
1036.342782,500,7915.589483
1117.599821,500,7916.497272
1000.221281,500,7917.380756
1117.5983,500,7918.275679
1000.240132,500,7920.91313
1117.392527,500,7921.813527
1117.598391,500,7922.696568
1036.534244,500,7923.59663
1036.830676,500,7926.333727
1117.600388,500,7927.236598
1117.596095,500,7928.11621
1000.219277,500,7929.014495
1036.754181,500,7931.849355
1376.705704,500,7932.764445
1036.751558,500,7933.648425
1000.222753,500,7934.547117
1036.79042,500,7937.404413
1036.811102,500,7938.304777
1376.702782,500,7942.764713
1376.710113,500,7943.657351
1036.836256,500,7946.493806
1036.811935,500,7947.389267
1376.670282,500,7948.279191
1376.681417,500,7949.174989
1036.836434,500,7951.657154
1376.68441,500,7952.547194
1117.392339,500,7953.427086
1117.598493,500,7954.319847
1117.566962,500,7957.072259
1036.834143,500,7957.972971
1376.692559,500,7958.858106
1036.472416,500,7959.746909
1117.59211,500,7962.720401
1036.814747,500,7963.612612
1376.581038,500,7964.50322
1117.591489,500,7965.387576
1376.676438,500,7967.871543
1117.56696,500,7968.768129
1376.673252,500,7969.642431
1117.590722,500,7970.526976
1036.82411,500,7971.409938
1000.180895,500,7974.090625
1117.598842,500,7978.546568
1000.209849,500,7979.435391
1036.813603,500,7980.314677
1117.597157,500,7983.530971
1000.189076,500,7984.414355
1117.421086,500,7985.299099
1117.600388,500,7986.178553
1376.604382,500,7988.701925
1376.699334,500,7989.588409
1376.708977,500,7990.482484
1000.232736,500,7991.369838
1036.832616,500,7993.979929
1376.683349,500,7994.855685
1376.709137,500,7995.736489
1036.058886,500,7996.630174
1117.545258,500,7999.163089
1036.624436,500,8000.038719
1117.422413,500,8000.929047
1117.59906,500,8001.809867
1036.834916,500,8004.366982
1000.236347,500,8005.246443
1036.83519,500,8006.141332
1000.238061,500,8007.026093
1376.706771,500,8009.661697
1036.825293,500,8014.132591
1036.694015,500,8015.022027
1036.823661,500,8015.905916
1000.211367,500,8018.526121
1036.257697,500,8019.411316
1000.228944,500,8020.306739
1117.495735,500,8021.186541
1376.687298,500,8023.732331
1036.82884,500,8024.65085
1376.705814,500,8025.555496
1000.211686,500,8026.46472
1000.246744,500,8029.16206
1036.34034,500,8030.054649
1000.202453,500,8030.990418
1000.219495,500,8031.89715
1376.696934,500,8034.425347
1000.246938,500,8035.340886
1036.751625,500,8036.243603
1117.514983,500,8037.124505
1376.646777,500,8038.013868
1376.709625,500,8040.534035
1117.391919,500,8041.491823
1117.392527,500,8042.393673
1376.612425,500,8043.282823
1117.58133,500,8045.779443
1376.67739,500,8050.28326
1117.495583,500,8051.181978
1000.22727,500,8052.064703
1000.209511,500,8054.587162
1376.69305,500,8055.498867
1036.834976,500,8056.378176
1117.595028,500,8057.275741
1036.822113,500,8059.779855
1117.600236,500,8060.678301
1036.803049,500,8061.600816
1000.241132,500,8062.518588
1036.832117,500,8065.035637
1000.246921,500,8065.92926
1117.599821,500,8066.800172
1376.706977,500,8067.699308
1117.391959,500,8070.190199
1117.582811,500,8071.104679
1036.824377,500,8072.01491
1376.706952,500,8072.928064
1117.473039,500,8075.450632
1036.827967,500,8076.341283
1376.611599,500,8077.247468
1000.231221,500,8078.151255
1000.24137,500,8080.673459
1376.611402,500,8081.569037
1000.215943,500,8086.034631
1117.557129,500,8086.921392
1117.58213,500,8089.44864
1376.643325,500,8090.337759
1000.242337,500,8091.241879
1117.598683,500,8092.146946
1036.742732,500,8094.635088
1117.599925,500,8095.529247
1117.354741,500,8096.406416
1117.598305,500,8097.301603
1117.591542,500,8098.187101
1000.22887,500,8100.702753
1117.598079,500,8101.626799
1036.793165,500,8102.561858
1036.773034,500,8103.454139
1376.710028,500,8105.98425
1376.664216,500,8106.8883
1117.422981,500,8107.79575
1000.235418,500,8108.688216
1117.567566,500,8111.221137
1376.678329,500,8112.119006
1376.693064,500,8113.0085
1376.6926,500,8113.925401
1036.814805,500,8116.440248
1000.247498,500,8117.340255
1000.242753,500,8121.832527
1117.583039,500,8122.70921
1117.422223,500,8125.390157
1117.582811,500,8126.270434
1000.213133,500,8127.151669
1376.710113,500,8128.03078
1036.810566,500,8130.600431
1000.249062,500,8131.51287
1000.248556,500,8132.403454
1117.598079,500,8133.306689
1000.220678,500,8136.519322
1000.250626,500,8137.395773
1117.581976,500,8138.313732
1036.668104,500,8139.21306
1036.790925,500,8141.763254
1036.794359,500,8142.647335
1117.581794,500,8143.541512
1036.774597,500,8144.42318
1000.252188,500,8146.93415
1376.617488,500,8147.819977
1036.793628,500,8148.74106
1117.392717,500,8149.619165
1117.423018,500,8152.140351
1376.662804,500,8153.018234
1376.688101,500,8157.498541
1376.685765,500,8158.373669
1117.566656,500,8159.292814
1117.515173,500,8161.787737
1117.597169,500,8162.708266
1117.597206,500,8163.623496
1036.79575,500,8164.556091
1117.599948,500,8167.050583
1117.600388,500,8167.93863
1036.787471,500,8168.822393
1376.683344,500,8169.717763
1117.597927,500,8172.236872
1376.705851,500,8173.1283
1376.62039,500,8174.01585
1000.251864,500,8174.906675
1000.249377,500,8177.420963
1376.706106,500,8178.316329
1117.423018,500,8179.204921
1036.731683,500,8180.124545
1036.682688,500,8182.621291
1376.706727,500,8183.513987
1376.704591,500,8184.396583
1036.819458,500,8185.289044
1117.545296,500,8187.801842
1036.825465,500,8188.701499
1376.703764,500,8193.172965
1000.238823,500,8194.072719
1036.821321,500,8196.599773
1036.827714,500,8197.505153
1376.703284,500,8198.394158
1376.693629,500,8199.292781
1000.230233,500,8201.866034
1036.68827,500,8202.780163
1376.673373,500,8203.691325
1376.661493,500,8204.610262
1376.703622,500,8207.129234
1000.210826,500,8208.039128
1376.700307,500,8208.914705
1376.707754,500,8209.818078
1000.210688,500,8212.374993
1036.145602,500,8213.284752
1117.391919,500,8214.160523
1000.23763,500,8215.047406
1117.600236,500,8217.551576
1117.598079,500,8218.47271
1036.600417,500,8219.357655
1036.808626,500,8220.266799
1376.705307,500,8221.164305
1000.2492,500,8223.70582
1036.640361,500,8224.638402
1036.153019,500,8229.12752
1117.599742,500,8230.021255
1376.705327,500,8232.588209
1117.57541,500,8233.471618
1376.702751,500,8234.379828
1000.245394,500,8235.259719
1376.706604,500,8237.783118
1036.799292,500,8238.697545
1000.239334,500,8239.625211
1036.507494,500,8240.52078
1036.757888,500,8243.079022
1036.801586,500,8243.965479
1000.247925,500,8244.911635
1036.781863,500,8245.849235
1036.043129,500,8248.466359
1000.237621,500,8249.369515
1000.237792,500,8250.282229
1376.696353,500,8251.154664
1036.806104,500,8253.754278
1036.76616,500,8254.634808
1117.596815,500,8255.529964
1036.761609,500,8256.445373
1000.227686,500,8258.995559
1117.391959,500,8259.884228
1000.24417,500,8260.774776
1036.786965,500,8265.228559
1000.249516,500,8267.723501
1376.661688,500,8268.604927
1036.711701,500,8269.495
1000.233558,500,8270.379705
1000.238943,500,8272.925669
1000.242135,500,8273.81021
1036.571623,500,8274.700598
1117.450226,500,8275.582403
1036.792384,500,8278.196327
1036.669515,500,8279.077083
1036.379987,500,8279.976004
1000.244805,500,8280.850905
1036.145155,500,8281.748004
1117.391771,500,8284.647308
1117.600198,500,8285.542614
1000.222126,500,8286.436483
1036.403128,500,8287.328262
1036.396023,500,8290.036826
1376.685962,500,8290.941629
1036.455678,500,8291.82447
1036.817246,500,8292.725845
1376.706245,500,8295.221847
1376.706842,500,8296.127649
1376.70922,500,8300.599628
1376.686429,500,8301.515687
1000.251723,500,8304.030069
1000.249009,500,8304.921379
1117.59982,500,8305.791462
1376.661696,500,8306.690906
1000.24933,500,8309.267938
1376.700352,500,8310.174243
1376.672716,500,8311.050101
1117.392412,500,8311.94177
1000.229619,500,8314.455387
1376.620474,500,8315.366688
1000.230646,500,8316.263066
1036.504988,500,8317.201467
1036.788,500,8319.835734
1036.809427,500,8320.761662
1376.708568,500,8321.670847
1036.797453,500,8322.583353
1000.246028,500,8325.215127
1117.587301,500,8326.106308
1117.57541,500,8326.992529
1000.238845,500,8327.874662
1117.556598,500,8330.898746
1117.599152,500,8331.795245
1117.600198,500,8336.256296
1376.708164,500,8337.147099
1376.70939,500,8339.638588
1000.114524,500,8340.52171
1117.531436,500,8341.405776
1117.541241,500,8342.292225
1000.098122,500,8344.786003
1000.136474,500,8345.683132
1000.130603,500,8346.553236
1117.532092,500,8347.44852
1036.740143,500,8348.323442
1000.155762,500,8350.841352
1376.709738,500,8351.714199
1117.550915,500,8352.60852
1117.490105,500,8353.489396
1376.609275,500,8355.978003
1000.150372,500,8356.854495
1117.561585,500,8357.752592
1036.058692,500,8358.624898
1000.168784,500,8361.130462
1376.664526,500,8362.008728
1036.17109,500,8362.889432
1376.612453,500,8363.768838
1117.575132,500,8366.280858
1376.69699,500,8367.162067
1376.709722,500,8368.052876
1117.575174,500,8372.516092
1117.574067,500,8375.017762
1117.416869,500,8375.906039
1117.580935,500,8376.828298
1000.141971,500,8377.722533
1376.611678,500,8380.232182
1376.669297,500,8381.114994
1036.731202,500,8382.013919
1036.839146,500,8382.898049
1117.586204,500,8385.503645
1000.097157,500,8386.387471
1000.127195,500,8387.290979
1117.582257,500,8388.176724
1376.651129,500,8391.165426
1117.557252,500,8392.055966
1000.143348,500,8392.989872
1036.831358,500,8393.896791
1036.832176,500,8396.853826
1000.142139,500,8397.748485
1376.695554,500,8398.643023
1036.730267,500,8399.526115
1117.366317,500,8402.277638
1036.537292,500,8403.178006
1117.447451,500,8404.090369
1000.17347,500,8408.570637
1036.815773,500,8409.466055
1036.480077,500,8412.012028
1376.654141,500,8412.906231
1117.567282,500,8413.802346
1000.169752,500,8414.706237
1000.185473,500,8417.233314
1000.178674,500,8418.143388
1036.344535,500,8419.068037
1376.67728,500,8419.979719
1376.705404,500,8422.598115
1000.188194,500,8423.492072
1117.569747,500,8424.370803
1036.756076,500,8425.265033
1000.182062,500,8428.169337
1376.676162,500,8429.061792
1117.519088,500,8429.936125
1117.557625,500,8430.828242
1036.267619,500,8433.715303
1036.776659,500,8434.630009
1000.191947,500,8435.522935
1376.667845,500,8436.46059
1000.187998,500,8439.20915
1117.554384,500,8443.704876
1036.649847,500,8444.598627
1036.820173,500,8445.523601
1376.701941,500,8448.085544
1000.178771,500,8448.988754
1036.822695,500,8449.871658
1036.812838,500,8450.793046
1000.205112,500,8453.29942
1376.700075,500,8454.242996
1000.207474,500,8455.177073
1000.219336,500,8456.100846
1000.215358,500,8458.672345
1376.703599,500,8459.598141
1117.529292,500,8460.518428
1036.810033,500,8461.41264
1036.81817,500,8463.912936
1117.562447,500,8464.807614
1376.702908,500,8465.69567
1000.215093,500,8466.58634
1117.562682,500,8469.069145
1000.207701,500,8469.984048
1117.508006,500,8470.887081
1036.67866,500,8471.787734
1036.155925,500,8472.671264
1117.560862,500,8475.146736
1000.194569,500,8479.601826
1000.222706,500,8480.492816
1376.62053,500,8481.380218
1036.308,500,8483.901483
1376.704597,500,8484.82458
1117.476898,500,8485.739221
1117.385313,500,8486.647142
1117.561774,500,8489.160151
1376.644423,500,8490.050889
1376.704692,500,8490.962264
1376.680845,500,8491.852315
1117.470267,500,8494.66546
1376.708063,500,8495.558992
1376.645239,500,8496.469242
1036.794145,500,8497.36199
1036.796595,500,8500.370208
1376.708995,500,8501.257594
1036.806131,500,8502.158228
1036.66568,500,8503.057925
1376.709631,500,8505.99575
1000.237488,500,8506.886512
1000.223595,500,8507.794829
1036.308674,500,8508.680645
1376.70934,500,8511.456214
1000.226125,500,8515.528344
1376.709852,500,8516.433254
1036.797761,500,8517.321105
1000.224988,500,8519.886994
1117.490614,500,8520.786241
1000.214056,500,8521.690739
1376.678385,500,8522.641195
1376.688519,500,8525.190415
1036.52603,500,8526.082985
1117.534179,500,8526.98439
1376.684692,500,8527.878308
1117.557756,500,8530.421921
1376.703418,500,8531.334131
1376.674136,500,8532.241862
1000.248103,500,8533.129472
1000.213525,500,8534.017813
1376.699792,500,8536.535804
1000.249338,500,8537.431314
1376.675338,500,8538.338878
1000.247943,500,8539.264558
1000.25161,500,8541.813608
1117.548411,500,8542.747225
1036.818019,500,8543.63345
1376.595011,500,8544.567771
1000.250387,500,8547.073103
1000.22235,500,8551.352717
1376.661412,500,8552.231964
1117.377886,500,8553.133477
1117.500353,500,8555.61369
1000.251643,500,8556.539406
1117.548222,500,8557.447574
1036.821482,500,8558.349638
1376.706931,500,8560.924046
1376.706462,500,8561.825953
1000.250378,500,8562.717922
1036.164894,500,8563.639598
1000.250724,500,8566.738616
1036.716526,500,8567.650958
1000.249521,500,8568.552621
1376.705754,500,8569.490442
1000.229184,500,8572.351149
1117.541772,500,8573.24788
1036.783379,500,8574.125471
1376.634794,500,8575.018134
1000.249425,500,8577.919028
1117.553587,500,8578.82067
1000.216383,500,8579.70533
1117.378454,500,8580.608408
1000.252437,500,8587.0652
1376.70543,500,8587.964723
1000.216417,500,8588.846693
1000.252912,500,8589.749703
1376.622509,500,8592.261105
1117.404562,500,8593.168306
1117.347432,500,8594.052983
1376.675226,500,8594.954053
1000.230474,500,8595.833022
1036.802066,500,8598.322424
1117.528988,500,8599.20243
1036.137821,500,8600.095107
1376.60903,500,8600.983975
1000.19836,500,8603.491408
1000.251073,500,8604.383787
1000.254482,500,8605.277755
1117.344033,500,8606.168643
1036.460699,500,8608.829315
1036.754069,500,8609.710459
1376.703682,500,8610.600887
1117.541502,500,8611.518117
1000.231011,500,8614.060525
1000.248438,500,8614.953128
1117.544744,500,8615.844138
1376.692021,500,8616.737122
1000.211351,500,8622.822152
1036.79787,500,8623.706904
1036.715864,500,8624.603797
1036.59061,500,8625.484024
1117.548037,500,8627.953109
1117.5362,500,8628.830365
1376.621478,500,8629.728349
1000.253007,500,8630.609494
1117.552677,500,8633.097149
1117.547425,500,8633.971359
1117.552906,500,8634.873168
1036.372756,500,8635.755436
1117.552791,500,8638.243037
1117.309456,500,8639.134068
1117.552753,500,8640.025791
1117.552264,500,8640.917289
1117.523052,500,8643.427255
1117.559218,500,8644.327871
1000.181699,500,8645.232459
1000.148835,500,8646.133436
1376.664254,500,8648.616676
1117.41102,500,8649.513076
1000.186424,500,8650.454745
1036.828678,500,8651.365156
1117.476039,500,8653.872993
1376.672969,500,8658.337419
1117.3176,500,8659.246126
1036.827718,500,8660.131552
1036.625744,500,8661.046053
1376.671098,500,8663.551273
1000.181292,500,8664.458525
1036.819499,500,8665.351694
1036.822387,500,8666.253281
1036.814801,500,8668.796567
1376.610382,500,8669.741542
1376.641365,500,8670.629102
1000.15839,500,8671.521713
1117.561496,500,8674.084885
1036.819586,500,8675.004337
1117.561186,500,8675.912377
1036.719264,500,8676.815217
1000.147239,500,8679.569898
1117.437181,500,8680.461554
1376.693089,500,8681.339634
1000.186654,500,8682.227919
1117.553454,500,8685.100577
1376.679508,500,8686.01521
1376.692458,500,8686.943668
1117.553264,500,8687.876283
1376.691136,500,8693.95662
1036.492408,500,8694.838073
1036.554689,500,8695.724147
1117.56075,500,8696.619732
1000.168856,500,8699.113062
1117.544488,500,8700.002948
1036.742097,500,8700.891275
1000.193512,500,8701.791931
1000.174666,500,8704.300969
1036.811872,500,8705.195253
1376.660461,500,8706.083715
1000.208005,500,8706.983108
1036.712898,500,8709.506925
1036.68739,500,8710.410185
1036.812724,500,8711.291183
1117.562168,500,8712.192621
1000.204039,500,8714.709928
1000.210857,500,8715.611044
1376.678977,500,8716.515355
1376.618668,500,8717.464329
1000.201427,500,8718.347619
1036.617396,500,8720.945616
1000.186169,500,8721.823028
1376.689685,500,8722.719001
1117.562358,500,8723.598864
1376.686768,500,8729.775734
1117.386515,500,8730.6706
1000.207259,500,8731.566617
1000.210814,500,8732.44708
1036.692538,500,8734.949542
1036.694282,500,8735.829783
1000.215315,500,8736.724018
1117.529587,500,8737.620851
1000.213698,500,8740.145369
1117.529064,500,8741.036839
1376.692092,500,8741.939086
1000.179473,500,8742.819409
1117.553715,500,8745.379689
1376.675317,500,8746.271013
1036.531055,500,8747.167269
1036.798413,500,8748.045676
1036.520162,500,8750.607457
1117.434648,500,8751.489063
1036.395095,500,8752.388911
1117.474213,500,8753.274166
1117.540835,500,8755.97063
1000.235992,500,8756.866129
1000.236669,500,8757.788698
1000.231761,500,8758.663304
1000.234678,500,8761.232728
1000.21802,500,8765.701756
1376.691643,500,8766.628475
1376.692006,500,8767.52698
1036.791344,500,8770.070499
1117.556706,500,8770.941709
1000.243287,500,8771.838207
1036.612275,500,8772.72678
1117.349594,500,8775.622551
1000.209664,500,8776.534194
1000.234816,500,8777.462999
1117.539158,500,8778.350861
1117.349747,500,8781.252862
1376.692218,500,8782.156149
1117.501051,500,8783.105642
1000.239458,500,8784.00635
1376.692144,500,8784.938854
1000.240364,500,8787.611973
1376.595383,500,8788.52003
1376.638608,500,8789.411606
1376.685126,500,8790.313252
1000.224528,500,8793.002022
1117.500382,500,8793.903383
1000.241958,500,8794.788488
1036.801217,500,8795.684715
1376.595733,500,8801.799873
1000.239626,500,8802.697002
1000.220785,500,8803.573253
1036.547644,500,8804.467398
1117.536275,500,8806.994673
1000.249574,500,8807.884888
1117.346865,500,8808.76564
1036.70408,500,8809.65286
1117.309835,500,8812.158908
1036.313705,500,8813.053111
1376.69418,500,8813.937549
1117.378225,500,8814.825216
1036.299855,500,8817.333659
1000.241448,500,8818.226384
1036.804788,500,8819.107958
1117.52156,500,8819.998973
1036.16446,500,8822.48647
1036.466245,500,8823.380804
1036.245489,500,8824.265115
1036.5887,500,8825.160631
1117.536012,500,8827.638596
1000.222506,500,8828.536725
1036.260205,500,8829.414361
1036.82254,500,8830.308765
1376.61904,500,8832.796817
1000.246645,500,8837.270836
1376.640784,500,8838.178053
1000.242738,500,8839.073262
1376.617381,500,8841.775584
1036.055438,500,8842.670344
1036.170877,500,8843.556187
1376.683281,500,8844.447104
1000.241664,500,8845.328478
1000.246921,500,8847.821245
1000.245248,500,8848.707484
1000.247226,500,8849.596908
1036.831542,500,8850.486052
1117.547501,500,8853.382475
1000.238672,500,8854.278971
1117.552406,500,8855.173424
1036.789053,500,8856.065632
1117.377886,500,8858.631583
1376.699833,500,8859.517796
1000.211102,500,8860.411875
1036.258666,500,8861.290466
1117.547464,500,8863.779324
1000.242908,500,8864.658524
1036.82457,500,8865.555263
1376.686159,500,8866.436935
1000.201222,500,8869.43791
1117.540802,500,8873.913162
1036.660869,500,8874.821004
1117.499405,500,8875.716502
1117.429117,500,8878.203069
1036.794322,500,8879.0855
1376.701418,500,8879.994977
1000.214908,500,8880.890459
1000.242404,500,8883.508765
1376.707074,500,8884.395433
1036.151178,500,8885.296051
1117.52156,500,8886.177959
1000.233847,500,8888.671771
1000.195655,500,8889.549357
1376.661713,500,8890.442302
1117.429154,500,8891.320667
1000.231525,500,8893.790164
1000.198921,500,8894.671487
1036.699757,500,8895.565184
1117.551089,500,8896.451043
1000.206212,500,8898.935338
1376.661858,500,8899.817255
1117.48493,500,8900.717649
1117.529404,500,8901.602336
1036.729253,500,8902.48756
1376.707395,500,8905.146924
1000.222537,500,8909.622934
1117.552831,500,8910.501441
1117.46913,500,8911.395664
1000.243952,500,8914.480001
1000.222487,500,8915.370516
1376.703815,500,8916.257096
1036.477924,500,8917.155243
1000.243136,500,8919.65463
1117.355233,500,8920.545985
1000.230787,500,8921.429123
1376.703906,500,8922.319991
1000.242382,500,8924.850222
1036.171343,500,8925.74305
1376.707054,500,8926.621012
1000.241764,500,8927.516509
1117.538758,500,8930.014708
1036.604713,500,8930.908487
1376.705231,500,8931.781549
1036.404842,500,8932.672231
1036.095225,500,8935.169518
1376.707107,500,8936.06388
1117.340067,500,8936.939688
1000.236625,500,8937.83197
1000.241352,500,8940.3752
1117.526005,500,8944.850461
1376.669268,500,8945.726684
1376.697568,500,8946.609758
1117.505799,500,8949.150917
1376.662272,500,8950.043785
1117.527305,500,8950.925971
1376.675883,500,8951.818429
1036.512393,500,8954.315819
1000.243982,500,8955.206432
1000.226049,500,8956.084641
1376.707401,500,8956.978141
1036.616831,500,8959.457788
1376.675795,500,8960.373644
1036.60941,500,8961.266015
1000.227063,500,8962.165362
1117.496384,500,8964.67896
1035.902533,500,8965.586187
1000.220463,500,8966.479829
1036.714843,500,8967.38627
1117.550564,500,8968.279645
1117.302283,500,8970.765884
1036.709254,500,8971.652914
1117.549809,500,8972.561221
1117.507121,500,8973.446166
1036.582229,500,8975.949162
1036.744479,500,8976.843194
1036.584989,500,8981.312382
1117.53601,500,8982.201943
1036.626198,500,8984.730787
1036.406672,500,8985.622632
1000.246062,500,8986.531771
1036.36065,500,8987.408954
1000.237912,500,8989.912792
1376.685821,500,8990.802228
1000.228628,500,8991.699699
1036.762015,500,8992.58787
1376.593787,500,8995.096118
1000.235445,500,8995.966461
1036.756026,500,8996.858683
1376.693514,500,8997.73562
1036.414192,500,9000.220834
1117.515453,500,9001.106297
1000.24746,500,9002.007283
1036.405642,500,9002.894002
1000.219362,500,9005.379147
1000.209692,500,9006.257181
1036.605667,500,9007.156653
1036.774268,500,9008.044143
1117.517902,500,9010.522491
1117.495947,500,9011.404762
1117.51025,500,9012.297784
1376.70408,500,9016.772529
1036.109647,500,9019.235641
1376.704081,500,9020.112821
1036.764247,500,9021.004058
1117.497881,500,9021.888356
1117.528661,500,9024.372886
1000.247317,500,9025.257606
1117.532439,500,9026.146516
1376.703826,500,9027.033179
1117.425148,500,9027.920311
1376.678922,500,9030.415345
1036.654885,500,9031.308345
1036.778579,500,9032.183857
1000.24022,500,9033.075641
1000.22471,500,9035.559757
1117.500906,500,9036.466398
1376.659551,500,9037.344106
1376.704199,500,9038.239886
1376.702311,500,9040.730711
1000.228319,500,9041.624576
1000.24235,500,9042.510257
1036.418656,500,9043.412832
1117.54404,500,9045.899687
1000.224149,500,9046.794028
1376.621752,500,9047.681427
1376.705529,500,9048.579334
1376.680718,500,9054.698736
1376.706474,500,9055.589694
1000.209378,500,9056.471685
1000.245663,500,9057.363271
1117.519595,500,9059.855317
1000.209947,500,9060.743265
1117.52054,500,9061.63448
1036.803042,500,9062.535352
1117.371844,500,9065.001779
1376.692906,500,9065.898728
1376.699539,500,9066.77292
1036.377813,500,9067.66859
1000.232799,500,9070.494226
1036.609158,500,9071.389966
1117.551885,500,9072.272707
1117.550564,500,9073.162068
1117.539165,500,9075.653124
1000.24677,500,9076.548968
1376.70304,500,9077.434435
1117.503163,500,9078.335005
1117.492947,500,9081.089986
1376.671631,500,9081.991539
1376.703097,500,9082.866997
1000.215589,500,9083.761316
1000.24481,500,9090.581556
1000.202927,500,9091.486792
1036.69322,500,9092.373148
1376.695711,500,9093.2739
1376.69766,500,9094.171842
1036.798112,500,9097.439692
1000.23853,500,9098.322238
1117.332513,500,9099.207441
1117.52638,500,9100.09041
1000.206446,500,9102.705668
1000.224246,500,9103.591003
1000.198166,500,9104.484666
1376.682312,500,9105.369679
1376.69942,500,9107.869619
1117.530929,500,9108.749585
1000.236667,500,9109.648181
1117.536593,500,9110.525727
1036.374262,500,9113.222701
1376.682244,500,9114.108434
1036.796679,500,9115.021959
1036.804993,500,9115.919435
1000.236835,500,9119.135473
1117.535438,500,9120.019804
1117.51407,500,9124.531465
1117.531867,500,9125.436496
1000.232859,500,9128.075038
1000.227536,500,9128.962442
1376.703227,500,9129.8635
1000.233977,500,9130.739631
1036.810699,500,9133.250175
1000.235441,500,9134.146036
1000.208685,500,9135.066133
1000.239604,500,9135.95229
1376.703032,500,9138.462092
1000.212547,500,9139.334426
